gene	value	_selected
HLF	-3.14905959641	0
NOV	-1.93058439794	0
FAM134C	0.344474946465	0
FAM134B	-0.250416228705	0
FAM134A	0.621628809854	0
SMAD9	-2.80124903066	0
TRERF1	1.56782191001	0
LRPAP1	0.493892533645	0
SMAD5	-0.864291942549	0
SMAD6	0.597542929306	0
SMAD7	0.285884356368	0
GOLPH3L	0.170013718045	0
SMAD1	-0.24843696811	0
AFTPH	-0.000251350670975	0
SMAD3	-0.0318926671511	0
MUS81	0.949131706281	0
AMMECR1L	-0.166369028056	0
IL1RAPL1	0.597339467262	0
IGF2R	-0.719436243418	0
NECAP2	0.448116970433	0
CKS1B	0.233410475343	0
ST13	-0.584531448206	0
C14orf118	-1.09204797102	0
ARTN	2.46117211967	0
ART3	-4.63898638813	0
HERC2P2	-1.15682731424	0
ART4	-3.59132218066	0
SPTLC1	-0.205560408545	0
TCEA2	0.793567169439	0
TCEA3	1.22474672791	0
TCEA1	-0.446424603611	0
COX4I2	-0.764126666418	0
COX4I1	-0.16459441945	0
BFAR	-0.0182572918939	0
EDA	-1.09681192681	0
PIPOX	0.560745905168	0
CCDC116	-0.0549187047226	0
CADPS2	0.738158061193	0
CCDC115	0.255404793758	0
CCDC112	-0.116362085357	0
CCDC113	-0.258785345332	0
CCDC110	-2.38408594221	0
LEO1	0.716714479595	0
ATP1A4	-2.64039539602	0
ATP1A3	1.57181117256	0
ATP1A2	-6.63818411342	0
ATP1A1	-0.599856532274	0
MGRN1	0.870218798292	0
TCP1	-0.254838527788	0
CRTAP	-0.939837476815	0
SP8	-14.1590815522	0
SPHK1	1.46109796843	0
DPT	-2.34435818465	0
CUEDC1	0.496124264733	0
CUEDC2	0.690823151122	0
CBLB	-0.449468752806	0
CPEB4	-1.12845233939	0
CPEB1	-1.9208539468	0
TERF2IP	-0.312037643779	0
BEGAIN	-0.313758039363	0
RBMXL3	-12.2887598514	0
OSGEP	0.618669172087	0
ABAT	0.452144891512	0
FRG1	0.013919757295	0
TP53TG5	-17.7881741996	0
RHEBL1	1.62097048886	0
ZNF41	-0.515707376024	0
IFT80	-0.129037173809	0
FBRS	0.701034347863	0
IFT88	0.28778662656	0
SARDH	1.70027800638	0
XPA	-0.0259416000584	0
CNTF	-1.04327182065	0
MCM10	0.534976820034	0
SP4	-1.04897581371	0
IL10RB	0.220038579631	0
ATG4C	-0.612612052365	0
ATG4B	0.817906333117	0
ATG4A	-0.392980843114	0
THUMPD2	0.292031688348	0
PHOX2A	0.0151398407474	0
UPK2	0.783334082792	0
CFH	-1.41695608256	0
GPT2	-2.83315634484	0
PNP	0.122692340252	0
ANKFY1	-0.780292007083	0
CFB	3.20344040113	0
CDKAL1	-0.287669266662	0
PNN	-0.0334185588315	0
RNF128	0.370111169039	0
CFP	-1.49804719494	0
AAAS	0.649563085029	0
HAMP	0.461504064612	0
SIX4	1.38497192434	0
SIX5	1.60632744702	0
SIX6	-17.4408644731	0
MR1	-0.250184531647	0
SIX2	2.06853412806	0
SIX3	1.31549130273	0
WASH3P	0.992361751532	0
CNPY2	0.985007350378	0
SYNJ1	-1.25047268756	0
KNDC1	1.05859216916	0
HMG20A	-0.0941649035528	0
HMG20B	1.40516413766	0
AAGAB	0.909423090292	0
C3orf77	-13.969586908	0
C3orf75	0.0683820139187	0
C4orf17	-15.1479656836	0
C3orf71	-0.126898332766	0
SHOX2	0.0307829596994	0
ZFP82	-0.142167192208	0
CHFR	0.559280189716	0
EFHA1	0.612366622812	0
TIGD1	0.0618551308632	0
NUDT9P1	-0.970714673715	0
RFX4	-20.0887758687	0
RFX5	0.561139627928	0
APP	-0.435164315632	0
NRXN3	0.500669606854	0
NRXN2	0.596045103042	0
NRXN1	-3.39143413259	0
RFX3	-1.832654209	0
APC	-1.09944311414	0
TMEM179B	0.447776184794	0
ABCE1	-0.54708457743	0
UQCRC2	-0.734404437917	0
XPNPEP1	0.0776516996232	0
TIGD4	-0.278180891943	0
ZNHIT3	0.760306712454	0
GGCX	-0.192661322628	0
ADNP	0.198237137991	0
ZNF57	0.0442091068157	0
KHDRBS1	0.0721524037805	0
KHDRBS3	-0.679567900895	0
GGCT	0.330852741716	0
STAC3	-1.09771512714	0
LHCGR	-24.4377866562	0
TMEM127	0.397223793136	0
GPR78	-16.1860758796	0
VPS37B	-0.318511683147	0
ZBED4	0.58239169787	0
C11orf2	0.151022378288	0
C11orf1	-0.38582478479	0
DPYSL5	-20.7501616553	0
DPYSL2	-0.385516193231	0
DPYSL3	0.522931742138	0
IGFBP2	0.405835068065	0
IGFBP3	-0.525858557833	0
IGFBP1	-24.9606210568	0
BOP1	-0.0663674569689	0
IGFBP7	0.921916807544	0
IGFBP4	0.42367112764	0
IGFBP5	-1.21900731593	0
SKP2	-1.35560391078	0
CKLF	1.04477129721	0
ZNF193	0.904757640871	0
GJA1	-0.923129855384	0
C15orf24	-0.0325822679455	0
GJA3	2.06308814315	0
C15orf23	0.0570957080006	0
C15orf21	1.82296827809	0
GJA8	-18.6273471964	0
GJA9	0.475699280129	0
C15orf28	-1.48847819061	0
C15orf29	-0.486911718538	0
KDM3B	-0.602571103452	0
KDM3A	-0.230841238955	0
MYO3A	0.447239326011	0
KIAA1958	-0.849427694602	0
APIP	-0.365657822284	0
TMC1	-21.3256465915	0
EIF2B4	0.315804494582	0
EIF2B5	0.602103953722	0
EIF2B2	0.118963254848	0
EIF2B3	-0.836234283797	0
EIF2B1	-0.141546748032	0
PRKAR2A	-2.04055804715	0
CSNK2A1P	-0.808939889222	0
MAGT1	-0.287869994267	0
TXNIP	-1.76157742586	0
MLF1	-0.0809974796146	0
QPRT	0.291888753369	0
IFT140	0.953291672207	0
MLF2	0.0327004219143	0
TMEM14C	-0.0648404182125	0
TMEM14B	-0.242294912538	0
TMEM14A	0.65045255043	0
CFLAR	-1.37876341826	0
MECOM	-2.21610542893	0
ITGA2B	-0.121397708318	0
IFI16	-0.674955170216	0
TTC1	0.0229876095882	0
MYT1L	-19.1871151839	0
C9orf125	-1.57842849168	0
C9orf123	0.326874109066	0
KIAA1267	-0.293572497575	0
RTCD1	0.095470336422	0
CFHR2	-16.2215523428	0
CFHR3	-2.98841785112	0
CLIC4	-0.955329964799	0
CFHR1	-21.8638735188	0
CLIC2	-1.22308255966	0
CLIC3	1.20396385846	0
CFHR4	-15.8765745839	0
CFHR5	-2.79342366827	0
KIAA0020	-0.251053365156	0
RIT2	-16.8958279079	0
TMEM147	0.657304158241	0
ASGR1	0.557756400622	0
ASGR2	0.468663713665	0
CASP5	-0.89769160011	0
FOXL2	-0.967000350147	0
RIT1	0.170939121732	0
TMEM141	1.35503326214	0
SF1	0.114802027929	0
PCDHA6	-1.73395023436	0
API5	-0.151071228761	0
PCDHA4	-1.14027806713	0
RTKN2	0.772804950397	0
TTC3	0.398555142025	0
HAS2	-1.70219015126	0
KIAA1199	3.12118057615	0
FAM32A	0.579442996926	0
KIAA1191	-0.335983842221	0
ZNF559	-0.64937991314	0
ZMAT3	-2.13280989546	0
ZMAT2	0.140924037794	0
ZMAT5	1.11624140771	0
ZMAT4	3.15915376146	0
C19orf25	1.71038363514	0
MYBL1	0.0241179012008	0
NR1D1	-2.15308903587	0
NR1D2	-2.41203792669	0
C19orf29	1.06577760764	0
ITGB1BP1	-1.1128449057	0
ITGB1BP3	-24.7104189482	0
ITGB1BP2	-0.700678240053	0
ZNF7	0.228540335825	0
ZNF2	0.471759749076	0
ZNF3	0.635793327437	0
CTCFL	0.183388815938	0
ZNF8	0.447716402334	0
C11orf17	0.772292052156	0
C11orf16	-0.389120623614	0
ZAP70	1.50922831837	0
OGFR	1.1364391951	0
CDC5L	-0.534075145788	0
RAC2	1.3379636725	0
RAC3	1.43037171596	0
RAC1	-0.040906658009	0
SBDS	-1.51830455515	0
VCL	-1.14093535442	0
MRPS18A	0.228176307429	0
CPLX2	-20.8007418756	0
ORC3L	-0.325257238166	0
CPLX1	0.925692447049	0
AP2A1	0.415990122453	0
AP2A2	0.117352238808	0
VCY	0.0	0
CADPS	1.83451630686	0
FIGNL1	-0.169626554531	0
PBX2	0.298850856455	0
PBX3	-0.634652784272	0
PBX1	0.580832244358	0
AIRE	2.75712800593	0
NSUN2	-0.187866435247	0
NSUN5	0.908383857186	0
NSUN4	-0.219868598406	0
ZNF160	-0.358888635824	0
NSUN6	0.0923593514373	0
TUBG1	0.547054275755	0
TUBG2	-0.622549407851	0
PTCH2	-0.6293254114	0
PTCH1	-2.229307974	0
TIMM44	0.713914926091	0
TUFM	0.395521316454	0
RAD9B	-0.312718089896	0
RAD9A	0.755175855306	0
ERGIC3	0.194168374963	0
CDR2L	0.028016165913	0
ERGIC1	0.226602108419	0
PDF	0.643460789695	0
B3GAT3	1.26396932421	0
B3GAT1	-3.03161551759	0
CPPED1	0.105357761463	0
UXT	0.185991335863	0
CALM2	0.103438528406	0
CALM3	0.17561971761	0
SPG21	0.347063154165	0
CALM1	-0.797771425784	0
GSDMB	-0.593692036874	0
UPK1A	-3.4368953746	0
UPK1B	-2.40861418771	0
DLGAP2	-1.02178692199	0
DLGAP3	-0.657935045462	0
DLGAP1	-2.12844501841	0
DLGAP4	0.0322449185393	0
DLGAP5	0.975464888397	0
BRDT	0.881078294241	0
HRH2	-1.55177948572	0
MBNL2	-2.07006447882	0
PLK3	-0.674768994821	0
HRH3	0.210213725969	0
PLK2	1.19459104843	0
OIP5	1.75003402269	0
CLCN3	-0.790698863618	0
CLCN2	1.27498030646	0
HRH1	-1.18039299436	0
FBXL19	1.69106777331	0
BRD8	0.27932601666	0
BRD9	0.485080758456	0
FBXL18	1.15887715583	0
BRD4	0.180201109788	0
BRD7	-0.575354531873	0
BRD1	0.0700926335967	0
BRD2	0.341624909533	0
BRD3	0.373622425333	0
DNAJA2	-0.9389278224	0
DNAJA3	0.117230632089	0
DNAJA1	0.160177053688	0
TGFBR3	-4.05254747184	0
DNAJA4	-0.0557713028689	0
GLG1	-0.577866484706	0
PTPN13	-0.573753925823	0
PTPN12	-0.586628571172	0
PTPN11	-1.49180760399	0
LYRM1	-0.765498584342	0
MYCBP	0.332617720563	0
PTPN14	-2.86120422867	0
GALR3	-16.2948943442	0
MAGEL2	1.22262188947	0
SETD1B	0.200293051809	0
LYAR	0.108438256898	0
C8orf30A	1.07465805958	0
C16orf74	1.4530515329	0
C16orf75	1.30463639326	0
MRPL27	0.576219677272	0
CSF2RA	-0.0687416111705	0
DMD	-3.93755516562	0
MRPL20	0.507014454456	0
C16orf72	-0.17513524482	0
MRPL22	0.218974123366	0
LYRM4	0.104049498337	0
GAB2	-0.720615301925	0
GAB3	-0.347421433494	0
GAB1	-0.950210256572	0
HABP4	-0.704906283068	0
DMRTB1	-14.4742540828	0
ZNF853	0.11275139837	0
NPTX1	-1.61285793087	0
NKX2-3	-17.9470267753	0
C2orf88	-2.80634973015	0
NDRG2	-1.89373848505	0
NDRG3	-0.0179743987616	0
ZSCAN1	2.62409306062	0
ZSCAN2	0.437831659239	0
PRAP1	-0.137055279754	0
CHD1L	0.0588696912324	0
TRAPPC6A	0.580851182529	0
CDK2	0.403294946581	0
RNF130	-0.534770365429	0
DNAJB12	0.0309370635415	0
DNAJB11	0.398616789385	0
RNF133	-21.2442755901	0
MSMB	-1.31549458253	0
DNAJB14	-1.38404271252	0
RNF138	-0.72837097562	0
HOXA3	-1.14972930776	0
CISD2	0.341501603935	0
CISD1	0.134021391776	0
CLNS1A	0.18606876276	0
CDK6	-1.78344820756	0
R3HDML	-16.1102840379	0
TSHZ2	-3.14883361959	0
TSHZ3	-0.34330346412	0
TSHZ1	-1.0118016249	0
MRC2	0.895263695626	0
FOXS1	1.98597118616	0
ZNF581	1.15095753046	0
IGLL1	-18.2521075257	0
ZNF584	-0.00442328500611	0
LPAR3	-1.53430526417	0
LPAR6	-0.427084150462	0
PSD	1.74029462317	0
CAMKK2	-0.0694924839858	0
CAMKK1	-0.0638731138732	0
LPAR4	-1.27552645585	0
ZP3	0.566528438383	0
PHYH	-1.48237332256	0
MYO1G	0.990645457927	0
MYO1F	1.08841466797	0
MYO1E	-0.0675930057435	0
MYO1D	0.395211290772	0
MYO1C	-1.36768527575	0
MYO1B	-0.628202092588	0
MYO1A	0.285174925392	0
GRN	0.981721104475	0
RPL36AL	0.0966254058545	0
CHMP7	0.258677447198	0
CHMP6	0.85835931045	0
BCR	-0.290378148947	0
PGBD5	1.38554448754	0
CTPS2	-0.04047418555	0
NDC80	1.47330325241	1
LY6G6D	0.273815264468	0
HOXA11	1.68788408126	0
HOXA10	-1.56622961237	0
PPIAL4C	-0.00926254470247	0
PPIAL4B	0.0	0
PPIAL4D	1.83104941771	0
PPIAL4G	0.443106755478	0
CEP57	-0.482066412733	0
FAM160B1	-1.30386619822	0
HIST2H2AA3	2.55790293142	0
GALNTL5	-12.3713324494	0
SRC	0.53590655611	0
TSSK4	-0.570799511337	0
WFS1	0.31867672022	0
SRF	-0.52257564588	0
LSM11	0.261795038865	0
ZNF323	-0.951122912788	0
GALNTL2	-3.09786066261	0
SRI	0.839419359202	0
SUN1	-0.827294880102	0
SRM	0.307571083995	0
SRR	-0.17852671847	0
LGALS9	0.735515855938	0
LGALS8	0.316595980943	0
LGALS3	-0.776362908384	0
LGALS2	0.929974717689	0
LGALS1	0.369342664027	0
SRY	-15.4782756754	0
LGALS7	0.910234574988	0
LGALS4	-0.283914870796	0
NMU	-20.369178662	0
AKIRIN2	-0.0091909516121	0
AKIRIN1	-0.384546299037	0
EIF2AK1	0.384106962729	0
EIF2AK3	-0.15494288617	0
EIF2AK2	-1.03142445476	0
TDG	-0.277830741715	0
EIF2AK4	-0.69716478807	0
HN1	1.16805428617	0
SMS	0.828641925292	0
NMB	-2.1673407797	0
EREG	-6.86907627561	0
MYO19	0.708762860784	0
AVPI1	-1.98678675765	0
MYO16	-0.342566534519	0
TRNT1	-0.12279336013	0
ASAP1	-0.511146468314	0
ASAP2	-0.73850000259	0
ASAP3	-0.222738819568	0
OCRL	-0.20560444297	0
RNF122	-0.275105189003	0
PLAUR	1.91790953386	0
XIST	-0.483876425559	0
TBX2	0.772395522836	0
LOR	-18.7339864311	0
KIAA1524	1.48995653113	0
KIAA1522	1.01996919944	0
MPDU1	0.42383026561	0
KIAA1033	-1.01395374623	0
LOX	-0.25471345099	0
LPGAT1	0.0594884156147	0
TIMM17B	0.92886086184	0
PRKX	-0.123253890085	0
C14orf138	-0.0603206147742	0
C14orf139	-2.22882520223	0
GCNT3	-0.70948865154	0
C14orf135	-0.0449489717564	0
PARD6B	2.04724585576	0
ZNF165	0.233805978243	0
LPCAT4	-0.11328889148	0
LPCAT2	-1.38219181872	0
LPCAT1	1.69848652471	0
KRT20	-19.4811679499	0
MID1IP1	1.07654200672	0
PIGA	-0.637096358274	0
PIGC	0.467751122523	0
CALCRL	-1.26715794394	0
PIGH	0.372084387466	0
TBC1D3	0.0740298636739	0
PIGK	-0.625476309748	0
PIGM	-0.042758820958	0
PIGN	-0.145604411957	0
PIGO	0.589821575998	0
PIGP	-0.659589561047	0
C20orf185	-13.9049729127	0
PIGR	-2.66018021659	0
PIGS	0.0547530664247	0
ILKAP	0.473343332924	0
PIGU	0.794243214341	0
WRAP53	0.376728695045	0
PIGX	0.451533589126	0
PIGY	-0.298106952021	0
TAGLN	0.0891842527889	0
ANKLE1	0.147818414563	0
SERPINB9	-0.537162335873	0
TAX1BP3	0.734132122346	0
ALPP	-16.5696596785	0
RHPN1	2.12011384706	0
INPPL1	0.733077583434	0
OLR1	2.57354462866	0
RHPN2	-0.561771980812	0
SRRM1	-0.382515153546	0
ITGAD	0.549023598456	0
SRRM2	-0.346474289703	0
SRRM4	-19.9268494986	0
ITGAE	0.207722120283	0
PDK1	-1.97477834643	0
SUN2	-0.783342428516	0
PDK3	-0.132614856334	0
PDK2	-1.12129784687	0
EBP	0.581968115294	0
PDK4	-4.80619773472	0
LNPEP	-2.94212621628	0
ALPI	-12.9499002857	0
ZNF292	-1.4715823596	0
SEC61A1	0.22489981508	0
SEC61A2	0.598083118925	0
PTGS2	-6.14148847097	0
PECR	-2.67801729956	0
ADCK5	1.41599910324	0
OGFRL1	-1.84393128679	0
PUF60	0.422621908646	0
SV2B	-2.79670976726	0
ZFAND1	-1.02504806404	0
MYO5B	0.587766728193	0
PECI	-0.228672016662	0
SUPT3H	0.0395718100091	0
SLC39A10	-0.0984541371073	0
SLC39A11	1.22341231557	0
SLC39A14	-0.643784642502	0
CEP120	-0.822319183195	0
EIF1AX	-0.482807245614	0
EIF1AY	-21.9769603849	0
NTRK2	-3.78358435957	0
NTRK3	-1.05094124688	0
EIF1AD	0.256523190268	0
ARHGAP22	1.09604734155	0
ARHGAP21	-1.48000642291	0
ARHGAP20	-3.46343981257	0
ARHGAP27	-0.129900303835	0
ARHGAP26	-2.11950534303	0
SAP18	-0.00226379640557	0
ARHGAP24	-1.23349284381	0
ARHGAP29	-1.06224896227	0
NFKBIL2	1.45634695307	0
SYDE1	0.105036212646	0
DDIT3	0.140207100973	0
DDIT4	0.154209656303	0
NFKBIL1	0.972112799551	0
RXFP3	3.63214352699	0
COL19A1	-21.9331894691	0
NKRF	-0.0747373381177	0
SMAD2	-0.52247696908	0
MYSM1	-1.31167411482	0
ATG2A	0.14949502888	0
ATG2B	-0.881024522378	0
PPPDE1	-0.276825458361	0
PPPDE2	0.0546348171394	0
GPR3	-1.52868273402	0
BMP6	-2.73927357333	0
BMP4	0.851097165214	0
BMP3	-7.78146468925	0
BMP2	-2.9929187206	0
BMP1	1.19834551101	0
ORC2L	-0.270881464801	0
C1orf31	1.44147390793	0
RLIM	-0.477965123593	0
PCGF6	-0.734519191814	0
C1orf35	1.73759647652	0
ASF1A	-0.209093167429	0
TERF2	-0.421615264769	0
TERF1	-0.602459183082	0
PPIA	0.446376504101	0
NDUFAF1	-0.00192355327637	0
FEM1A	-0.272688897726	0
GOLGA8A	-1.31781114488	0
RASSF9	-2.93870692938	0
MARCH10	2.96344380531	0
RASSF1	0.030342367809	0
PTOV1	1.00051830933	0
PTPMT1	0.0201996225369	0
NDUFAF2	-0.000128405447986	0
RASSF5	-0.0410256540597	0
RASSF4	0.0102538164748	0
RASSF7	2.63742435311	0
RASSF6	-1.55244750209	0
LPPR4	-3.13809293702	0
LPPR3	4.61247046448	0
TMPRSS11A	-0.973365328292	0
TRPC3	0.903559093305	0
ATP5C1	-0.06057060438	0
CHD3	0.325700549641	0
CHD2	-0.331175696695	0
CHD5	-1.47724448066	0
CHD4	0.14716718006	0
CHD7	-2.09089124572	0
CHD6	-0.50458740319	0
CHD9	-2.22558916924	0
CHD8	-0.103327177044	0
TRABD	1.33213834469	0
CAP1	0.304735106042	0
CAP2	0.599443224379	0
NPC2	0.186983227234	0
NPC1	-1.28729822899	0
SKIV2L	0.431808314712	0
TTC5	-0.319084623512	0
TTC4	0.270538413803	0
PRKCB	0.279059295219	0
RAB3GAP2	-0.812427283984	0
IL4R	-0.155154337829	0
BHLHA15	-0.12457648905	0
PIKFYVE	-1.14841354619	0
C3orf52	1.33279590153	0
C3orf54	0.602924604731	0
CAPS	1.3934355062	0
DYNC1LI1	-0.238105332292	0
DYNC1LI2	-1.04531824658	0
TRPC1	-1.37277234296	0
EFHC2	-2.05247253188	0
EFHC1	0.143553579407	0
CAPG	1.89253676816	0
TPRKB	0.395906618098	0
ETHE1	0.383245351825	0
PRDM16	-1.12335863801	0
ABCG1	0.11255973145	0
ABCG2	-1.27075444225	0
PLSCR2	-0.209794209084	0
ABCG5	0.82790199335	0
PRDM10	-0.285373094144	0
PLSCR1	-0.762770706441	0
ABCG8	-21.5370400878	0
MPO	-4.05568357963	0
HNF4G	-0.592208998817	0
AVP	-17.2436478564	0
MPI	0.00722005911449	0
PRKCZ	1.28946206815	0
SPC25	2.6758354992	0
POLRMT	0.814236001651	0
RER1	0.548495751487	0
CSNK2A1	-0.160901240929	0
SGSM2	0.0483371397373	0
MCPH1	-0.304554959098	0
GRPEL1	0.0456546338619	0
GRPEL2	0.112409228451	0
PLRG1	-0.322135171879	0
SF3B14	0.444091488716	0
KRIT1	-0.516136616358	0
RNF160	-1.0080873623	0
QRSL1	0.00535935871297	0
FCER1G	0.771421060804	0
BTG4	-17.0356381145	0
BTG3	-1.11167675324	0
BTG2	0.0273540129444	0
BTG1	-0.649650980804	0
FAHD1	0.446561027121	0
SLA2	0.9017551399	0
METAP1	-0.446203020042	0
C4orf34	0.367603843435	0
C4orf32	-1.80572507828	0
SRD5A3	-0.402160828727	0
SRD5A1	-0.109688309144	0
HELLS	1.02374700956	0
ZCCHC3	0.643084564271	0
FAM49B	-0.0751324124974	0
ZFP36L1	-0.449429150282	0
ZFP36L2	-0.869817121639	0
GGA1	0.888328582373	0
GGA3	-0.33834389614	0
GGA2	-0.446690524379	0
C15orf48	4.24769340065	0
ZNF510	-0.650672099567	0
C15orf44	0.172728134448	0
TMEM38B	-1.97457711181	0
C15orf41	-0.642962349783	0
C15orf42	0.313568344854	0
C15orf43	-21.1686981129	0
FHOD1	0.0253439190321	0
FHOD3	-0.798873750287	0
ADH7	-23.2438871525	0
ADH6	-21.2866012288	0
ADH5	-0.85518667902	0
ADH4	-24.9582757744	0
PKD2	-1.50752509805	0
PKD1	-0.0161829173481	0
GJC2	0.141404533259	0
GJC1	-0.371766186447	0
PRKACG	-16.6455994308	0
SPRYD3	-0.265396988695	0
PRKACA	-0.0667062927686	0
ERICH1	-0.191543445601	0
PSMB9	1.00357614541	0
PRKACB	-1.24169527179	0
PSMB7	0.0581889200093	0
PSMB6	-0.0557116299361	0
PSMB5	0.39627906846	0
PSMB4	0.490504719378	0
PSMB3	0.781202199753	0
PSMB2	0.135766785928	0
PSMB1	0.106163923533	0
ZNF137	0.535321476686	0
PFKFB2	0.419187391674	0
LMBR1L	0.455982851086	0
HDHD3	0.443946051449	0
HDHD2	-0.00612388465133	0
C20orf72	0.0126728638514	0
TDGF1	-0.587419025357	0
KLK1	0.457922486496	0
RMI1	-0.0597287700634	0
CORO7	1.01952043356	0
TCEB3C	-16.5038014972	0
PNMA2	3.05136621857	0
SFRS9	0.621057378756	0
SFRS8	0.228419455429	0
KCNK4	-20.532297494	0
KCNK5	-0.904488626657	0
SFRS5	-0.314345252166	0
SFRS4	0.239763813884	0
MLH3	-0.499850722471	0
CRY1	-0.571881529379	0
CRY2	-0.771203507177	0
KCNK3	-3.86971986754	0
TRIML2	2.0068427878	0
C9orf142	1.64993196471	0
TRIML1	-16.793025465	0
NACC2	-0.679360076756	0
VPS13D	-0.977675188251	0
ACOT13	-0.314087411338	0
SH3KBP1	-0.542578690318	0
VPS13B	-0.800700144604	0
BEX2	0.633514568552	0
BEX1	-1.26542818467	0
UBAP2	-0.437974975252	0
NUP160	-0.654164283733	0
ELTD1	-1.73467281224	0
CRYM	-1.31544894117	0
TMEM165	-0.087833991623	0
SULT1A3	0.0618207128634	0
ME2	-0.640781953979	0
EVI2A	0.662151561907	0
TMEM168	-0.516689539534	0
FOXN2	-2.13463596883	0
FOXN3	-1.56232500226	0
COL14A1	-1.2300940713	0
GRIN2B	-23.0584326498	0
GRIN2C	-1.06942194864	0
GNA14	-0.274555005134	0
GNA15	-0.0980875175156	0
GNA12	-0.32226742721	0
GNA13	-0.801844251338	0
GRIN2D	2.10705449143	0
GNA11	-0.451427436132	0
NOL9	-0.302037910876	0
PRKAR1A	-0.916946108646	0
IFFO1	0.533712934348	0
TAP2	-0.332065524365	0
PRKAR1B	-0.21054359179	0
MFGE8	-0.870876764164	0
SH2B1	0.329273645605	0
IL6ST	-2.19436551083	0
SBF1	0.325819548112	0
SBF2	-1.25478422627	0
SAR1A	-0.385392217235	0
DBN1	0.926712248131	0
ADD2	-1.45474267265	0
OGDH	-0.690395618879	0
ACTG2	-6.15457228163	0
CDC73	-0.403227274199	0
WWP1	-0.758306528322	0
C11orf30	-0.872134809227	0
R3HDM1	-0.438059584677	0
OLIG3	-16.6195928077	0
SEMG1	-15.6450949795	0
UPP1	0.265609119932	0
SEMG2	-17.2693498781	0
WEE2	-20.8910674674	0
LMBRD1	-1.01232300565	0
OLIG1	-20.9874255417	0
DAZL	-19.3895657814	0
DAZ1	0.0	0
BCAT2	0.87794569857	0
BCAT1	-0.65938936158	0
TAS2R13	-18.7689131288	0
TMEM9B	0.471872288348	0
MACROD2	-0.786811927897	0
