gene	value	_selected
RNF128	0.387990828188	0
CFP	-1.96361705881	0
AAAS	0.240826672267	0
HAMP	-0.852899882845	0
SIX4	0.155659852376	0
SIX5	0.732631280054	0
SIX6	-17.4408644731	0
MR1	-0.314873412467	0
SIX2	-0.017530841537	0
SIX3	-0.636803059392	0
WASH3P	0.185484206985	0
CNPY2	0.459678327336	0
SYNJ1	-0.529775585964	0
KNDC1	-5.93117677896	0
HMG20A	-0.2152449823	0
HMG20B	0.847165408197	0
AAGAB	1.4227876149	0
C3orf77	-13.969586908	0
C3orf75	0.691509370742	0
C4orf17	-15.1479656836	0
C3orf71	0.528191358921	0
SHOX2	-2.33853398158	0
ZFP82	-1.04629343174	0
CHFR	0.137995944467	0
EFHA1	0.41560299128	0
TIGD1	-0.332398744112	0
NUDT9P1	-2.41205958848	0
RFX4	-20.0887758687	0
RFX5	1.04477601132	0
APP	1.00851090558	1
NRXN3	-1.39870220178	0
NRXN2	0.278076374153	0
NRXN1	-4.43681141655	0
RFX3	-0.169037622484	0
APC	-0.712091341001	0
TMEM179B	1.07662985423	0
ABCE1	-0.4568149715	0
UQCRC2	0.374439454218	0
XPNPEP1	-0.378733213549	0
TIGD4	-0.420657517836	0
ZNHIT3	-0.205522152239	0
GGCX	0.501660863762	0
ADNP	0.251838788787	0
ZNF57	-0.0968802192147	0
KHDRBS1	-0.0205223514504	0
KHDRBS3	-1.33145721897	0
GGCT	0.292477354292	0
STAC3	-2.95673154795	0
LHCGR	-24.4377866562	0
TMEM127	0.58274292326	0
GPR78	-16.1860758796	0
VPS37B	-0.431822139254	0
ZBED4	-0.0113138787607	0
C11orf2	-0.420877585884	0
C11orf1	0.176926182896	0
DPYSL5	-20.7501616553	0
DPYSL2	-2.19100392207	0
DPYSL3	-0.270479597933	0
IGFBP2	3.0825655925	0
IGFBP3	-1.76332329202	0
IGFBP1	-6.50297966828	0
BOP1	2.28768077879	0
IGFBP7	-0.143678000781	0
IGFBP4	-0.741887264298	0
IGFBP5	3.54142801381	0
SKP2	-0.442366853109	0
CKLF	-0.0244600852278	0
ZNF193	-0.413944859098	0
GJA1	2.2313826628	0
C15orf24	0.0830634113646	0
GJA3	2.6317402251	0
C15orf23	0.484785494265	0
C15orf21	-0.109494340181	0
GJA8	-18.6273471964	0
GJA9	1.07089185683	0
C15orf28	-0.970437432857	0
C15orf29	-0.679810270692	0
KDM3B	0.0733101338919	0
KDM3A	-0.678013025029	0
MYO3A	0.190342697677	0
KIAA1958	0.304194619387	0
APIP	-0.945320552585	0
TMC1	-21.3256465915	0
EIF2B4	0.353352420796	0
EIF2B5	0.15871114904	0
EIF2B2	0.537414741129	0
EIF2B3	-0.56341372716	0
EIF2B1	-0.209039676936	0
PRKAR2A	0.200994008822	0
CSNK2A1P	0.15655513428	0
MAGT1	-0.0442251270815	0
TXNIP	-1.79029536955	0
MLF1	0.572883761325	0
QPRT	2.1250815016	0
IFT140	2.50681440191	0
MLF2	0.627038390663	0
TMEM14C	0.176157879352	0
TMEM14B	-0.20177283051	0
TMEM14A	0.169126410165	0
CFLAR	-1.28880108087	0
MECOM	-1.46883676204	0
ITGA2B	-0.977780766969	0
IFI16	-0.845473414269	0
TTC1	0.12413243799	0
MYT1L	0.270524200863	0
C9orf125	-1.99961183413	0
C9orf123	-0.171095129331	0
KIAA1267	-0.199717298585	0
RTCD1	-0.0771438664843	0
CFHR2	-16.2215523428	0
CFHR3	-1.69279947321	0
CLIC4	-0.598220224047	0
CFHR1	-3.40623213029	0
CLIC2	-1.64321012444	0
CLIC3	3.89392465666	0
CFHR4	-15.8765745839	0
CFHR5	-21.9554436732	0
KIAA0020	-0.64511672048	0
RIT2	1.56181348054	0
TMEM147	0.484058328249	0
ASGR1	-0.731557910871	0
ASGR2	-0.235673235132	0
CASP5	-20.0597116051	0
FOXL2	-2.67137773692	0
RIT1	-0.218826957076	0
TMEM141	2.12516262168	0
SF1	-0.327078149052	0
PCDHA6	-2.03803137163	0
API5	-0.187049288334	0
PCDHA4	-1.67033056704	0
RTKN2	0.500000767586	0
TTC3	-0.549293379876	0
HAS2	-1.90659139909	0
KIAA1199	4.36422923211	0
FAM32A	0.436583444633	0
KIAA1191	-0.084976103657	0
ZNF559	-1.2648750772	0
ZMAT3	-0.850262228676	0
ZMAT2	0.190236322634	0
ZMAT5	0.754364702267	0
ZMAT4	-1.0399808333	0
C19orf25	1.1190359526	0
MYBL1	1.7817296472	0
NR1D1	-1.80743361648	0
NR1D2	-2.25603344999	0
C19orf29	0.545660520838	0
ITGB1BP1	-1.95661718313	0
ITGB1BP3	-24.7104189482	0
ITGB1BP2	-2.52053514328	0
ZNF7	0.597219003165	0
ZNF2	-0.338530428987	0
ZNF3	-0.228207954816	0
CTCFL	-0.741977214549	0
ZNF8	-0.185631436935	0
C11orf17	0.846936522946	0
C11orf16	1.96540827125	0
ZAP70	-0.56628475363	0
OGFR	0.55558031534	0
CDC5L	-1.15011691692	0
RAC2	0.399796898665	0
RAC3	1.09240690595	0
RAC1	-0.0920042430988	1
SBDS	-0.711982999878	0
VCL	-0.896308639836	0
MRPS18A	0.160714301371	0
CPLX2	-2.34310048712	0
ORC3L	0.112176109584	0
CPLX1	0.0659422768675	0
AP2A1	0.698517063784	0
AP2A2	-0.0736673878196	0
VCY	0.0	0
CADPS	1.39320926668	0
FIGNL1	-0.416653798218	0
PBX2	0.102055218608	0
PBX3	-0.727227564159	0
PBX1	1.28802083038	1
AIRE	-17.4048907693	0
NSUN2	0.186479732817	0
NSUN5	0.96797430669	0
NSUN4	0.0398829692154	0
ZNF160	-0.643683957137	0
NSUN6	-0.0677748551866	0
TUBG1	1.25235954771	0
TUBG2	-0.972780829538	0
PTCH2	-2.73577600031	0
PTCH1	-2.81028160301	0
TIMM44	0.307348127665	0
TUFM	1.51860936928	0
RAD9B	-0.0682976626856	0
RAD9A	0.151660593479	0
ERGIC3	0.44080002748	0
CDR2L	0.50586292916	0
ERGIC1	0.849418550958	0
PDF	0.186561676506	0
B3GAT3	1.02255242067	0
B3GAT1	-5.38806073878	0
CPPED1	1.28067920766	0
UXT	-0.227725113921	0
CALM2	0.0352989410156	0
CALM3	0.0862272831484	0
SPG21	0.0834020870735	0
CALM1	-0.292385581312	0
GSDMB	-2.2087800761	0
UPK1A	1.8587345874	0
UPK1B	-22.570632963	0
DLGAP2	-23.9911419979	0
DLGAP3	-0.876888302218	0
DLGAP1	-3.83280946428	0
DLGAP4	0.237968006558	0
DLGAP5	2.03009918956	0
BRDT	-0.0456939750661	0
HRH2	-1.59317353969	0
MBNL2	-3.05864707332	0
PLK3	-0.731740597002	0
HRH3	0.505833105754	0
PLK2	-2.5705988032	0
OIP5	1.59110306479	0
CLCN3	-0.264729260585	0
CLCN2	0.245783555084	0
HRH1	-1.17191192555	0
FBXL19	1.91137956368	0
BRD8	-0.289444945291	0
BRD9	-0.308561994204	0
FBXL18	0.178886128423	0
BRD4	0.295589251462	0
BRD7	-0.834092411079	0
BRD1	-0.0302584437052	0
BRD2	-0.520086150682	0
BRD3	0.811104888171	0
DNAJA2	1.47008035377	0
DNAJA3	1.56854900486	0
DNAJA1	0.120487769825	0
TGFBR3	-3.10099371042	0
DNAJA4	1.21805782872	0
GLG1	-0.735958356829	0
PTPN13	-0.275947241067	0
PTPN12	-0.54421093571	0
PTPN11	-0.65185786625	0
LYRM1	0.594158966898	0
MYCBP	1.02063329635	0
PTPN14	-1.01420619586	0
GALR3	-16.2948943442	0
MAGEL2	-0.289087661487	0
SETD1B	-0.0602695499784	0
LYAR	-1.12246425628	0
C8orf30A	2.26373366289	0
C16orf74	1.55069463407	0
C16orf75	2.15711881983	0
MRPL27	0.464215499589	0
CSF2RA	-1.46201220451	0
DMD	-4.97503844728	0
MRPL20	0.450522064089	0
C16orf72	0.317569823347	0
MRPL22	0.374837937365	0
LYRM4	-0.573303937591	0
GAB2	-0.655691051019	0
GAB3	-1.34694478302	0
GAB1	-0.661755294454	0
HABP4	-0.87437142754	0
DMRTB1	-14.4742540828	0
ZNF853	-0.0844733753227	0
NPTX1	-2.31721957434	0
NKX2-3	-17.9470267753	0
C2orf88	-3.25031738608	0
NDRG2	-3.77213447207	0
NDRG3	0.44860411045	0
ZSCAN1	2.42377976478	0
ZSCAN2	-0.0509056240859	0
PRAP1	-19.2990752847	0
CHD1L	-0.885721445655	0
TRAPPC6A	1.45826030856	0
CDK2	0.651592816779	0
RNF130	-1.2848408988	0
DNAJB12	0.307301443962	0
DNAJB11	0.029906192811	0
RNF133	-2.78663420162	0
MSMB	-1.11295544192	0
DNAJB14	-0.342411814953	0
RNF138	-0.936629112068	0
HOXA3	-3.95645087954	0
CISD2	-0.204866529858	0
CISD1	0.0464528895517	0
CLNS1A	0.0859603646769	0
CDK6	-0.0761238317352	0
R3HDML	4.34735434499	0
TSHZ2	-2.46753533958	0
TSHZ3	-0.45374423194	0
TSHZ1	0.00422444169422	0
MRC2	0.406595548963	0
FOXS1	0.0820491875144	0
ZNF581	0.341072375817	0
IGLL1	-18.2521075257	0
ZNF584	-0.157094041759	0
LPAR3	-2.53823018457	0
LPAR6	-2.10236132977	0
PSD	0.678387122386	0
CAMKK2	-0.514523572224	0
CAMKK1	-0.168470588689	0
LPAR4	-0.827883562552	0
ZP3	0.941608552109	0
PHYH	-0.693274609599	0
MYO1G	0.795561959348	0
MYO1F	0.0836756725517	0
MYO1E	0.210619686531	0
MYO1D	0.539206525358	0
MYO1C	-0.198430346974	0
MYO1B	0.474630853517	0
MYO1A	-2.00416455219	0
GRN	0.59755831298	0
RPL36AL	-0.450491467485	0
CHMP7	-0.478193884554	0
CHMP6	0.514467096566	0
BCR	-0.267477340213	0
PGBD5	-0.640738870154	0
CTPS2	0.261416273408	0
NDC80	1.59085491046	1
LY6G6D	-18.8882047405	0
HOXA11	-0.106673420126	0
HOXA10	-2.95864015595	0
PPIAL4C	-0.0398472661475	0
PPIAL4B	0.0	0
PPIAL4D	-0.458291653715	0
PPIAL4G	0.0155889940663	0
CEP57	-1.034900426	0
FAM160B1	-1.11961474108	0
HIST2H2AA3	3.7920726667	0
GALNTL5	-12.3713324494	0
SRC	0.775476387364	0
TSSK4	-0.309923627522	0
WFS1	0.582500141517	0
SRF	-1.03755984905	0
LSM11	-0.294778785265	0
ZNF323	-0.909833764131	0
GALNTL2	-3.98812857273	0
SRI	-0.603324544379	0
SUN1	-0.362325829662	0
SRM	-0.0417318089658	0
SRR	0.710680339702	0
LGALS9	0.192314149233	0
LGALS8	-1.21073825232	0
LGALS3	-0.658315239632	0
LGALS2	-0.0963103118053	0
LGALS1	-0.351975902531	0
SRY	-15.4782756754	0
LGALS7	-2.39501456968	0
LGALS4	-2.31022237429	0
NMU	-1.91153727357	0
AKIRIN2	-0.972002404961	0
AKIRIN1	-0.553968361128	0
EIF2AK1	0.922762712622	0
EIF2AK3	-0.582819527501	0
EIF2AK2	-0.229595655222	0
TDG	-0.255752503711	1
EIF2AK4	-0.52608322414	0
HN1	0.791023260474	0
SMS	1.48073950992	0
NMB	-2.93059086933	0
EREG	-6.57345689582	0
MYO19	0.186877810804	0
AVPI1	-0.815949389062	0
MYO16	0.928829665181	0
TRNT1	-0.15677024768	0
ASAP1	0.0347937361778	0
ASAP2	-0.887603688248	0
ASAP3	0.279102953065	0
OCRL	0.255054142349	0
RNF122	-1.15617115031	0
PLAUR	0.791743595491	0
XIST	-3.3054248771	0
TBX2	0.18313260993	0
LOR	0.723652953604	0
KIAA1524	0.135618179152	0
KIAA1522	0.881876182327	0
MPDU1	1.24132177318	0
KIAA1033	-0.8540913318	0
LOX	-0.486393807814	0
LPGAT1	-0.719278472826	0
TIMM17B	1.14615452088	0
PRKX	-2.07838499047	0
C14orf138	-0.680361378396	0
C14orf139	-3.10310678711	0
GCNT3	-1.09194053455	0
C14orf135	-0.257561834174	0
PARD6B	1.51877740055	0
ZNF165	-0.409261316442	0
LPCAT4	0.016844045741	0
LPCAT2	-2.16218297208	0
LPCAT1	0.381020623155	0
KRT20	-19.4811679499	0
MID1IP1	-1.31440222805	0
PIGA	-1.08752108979	0
PIGC	-0.0663567404491	0
CALCRL	-0.95711162026	0
PIGH	0.283881054021	0
TBC1D3	-0.542963705547	0
PIGK	-0.515669661853	0
PIGM	-0.0356499701522	0
PIGN	0.290464858396	0
PIGO	1.06900759008	0
PIGP	-0.143059266584	0
C20orf185	-13.9049729127	0
PIGR	-6.44378795633	0
PIGS	0.0478868839675	0
ILKAP	0.254658079633	0
PIGU	1.07648978478	0
WRAP53	0.653914989231	0
PIGX	0.834574920092	0
PIGY	-0.560547555149	0
TAGLN	-1.70073311854	0
ANKLE1	-1.10906472209	0
SERPINB9	-0.364085927968	0
TAX1BP3	0.762978165823	0
ALPP	-16.5696596785	0
RHPN1	3.16768502448	0
INPPL1	0.384159022287	0
OLR1	1.51771550814	0
RHPN2	0.629335932915	0
SRRM1	-0.297736705871	0
ITGAD	-1.15534259394	0
SRRM2	0.26177978119	0
SRRM4	-0.469210113828	0
ITGAE	-0.904940906223	0
PDK1	-1.07247762904	0
SUN2	-0.590615951972	0
PDK3	-0.266034625268	0
PDK2	-0.528780710445	0
EBP	0.711635864735	0
PDK4	-3.33626822477	0
LNPEP	-0.364196635381	0
ALPI	-12.9499002857	0
ZNF292	-1.05759354481	0
SEC61A1	0.279430312975	0
SEC61A2	-0.0861147508923	0
PTGS2	-5.145418744	0
PECR	-1.60084775142	0
ADCK5	2.1519996885	0
OGFRL1	-0.891096828749	0
PUF60	1.65588051794	1
SV2B	-1.8966077924	0
ZFAND1	-0.48100559883	0
MYO5B	1.02944673349	0
PECI	-0.791217891397	0
SUPT3H	-1.37643961627	0
SLC39A10	-0.157107075345	0
SLC39A11	1.68479689235	0
SLC39A14	-0.827795920613	0
CEP120	-0.973869183052	0
EIF1AX	-0.955488063235	0
EIF1AY	-21.9769603849	0
NTRK2	-1.47043713572	0
NTRK3	-3.93541581593	0
EIF1AD	0.0989592224667	0
ARHGAP22	0.192382288133	0
ARHGAP21	-1.03847654997	0
ARHGAP20	-4.10725140598	0
ARHGAP27	0.359372000821	0
ARHGAP26	-3.09580111278	0
SAP18	0.335022711163	0
ARHGAP24	-1.159914806	0
ARHGAP29	-0.455510197679	0
NFKBIL2	2.22447115665	0
SYDE1	-0.506899598042	0
DDIT3	-1.53371682775	0
DDIT4	0.662419344335	0
NFKBIL1	0.391120180306	0
RXFP3	2.34280204567	0
COL19A1	2.0163189082	0
NKRF	-0.697255383424	0
SMAD2	-0.386318434252	1
MYSM1	-0.73691615836	0
ATG2A	0.644174831753	0
ATG2B	-0.480473180661	0
PPPDE1	-0.325801329323	0
PPPDE2	-0.380114279252	0
GPR3	-1.49607727168	0
BMP6	-3.99779823743	0
BMP4	-2.8047940875	0
BMP3	-7.48584530946	0
BMP2	-3.85596770224	0
BMP1	0.17155905835	0
ORC2L	-0.253883230783	0
C1orf31	0.235847280612	0
RLIM	-0.465472654654	0
PCGF6	-0.798030829064	0
C1orf35	0.674749201313	0
ASF1A	-0.903353593666	0
TERF2	-0.795498498736	0
TERF1	-0.0853478591628	0
PPIA	0.126672298592	0
NDUFAF1	0.309580631156	0
FEM1A	0.811364308712	0
GOLGA8A	-2.19079197214	0
RASSF9	-3.112552981	0
MARCH10	-2.06429861252	0
RASSF1	-0.461554304972	0
PTOV1	0.892772473897	0
PTPMT1	0.518160605467	0
NDUFAF2	-1.79727976352	0
RASSF5	-0.423454030333	0
RASSF4	-1.78866602284	0
RASSF7	1.95104542848	0
RASSF6	-5.41005044676	0
LPPR4	-2.08954369016	0
LPPR3	1.15762550756	0
TMPRSS11A	-1.67774394477	0
TRPC3	-1.80080485163	0
ATP5C1	0.00770340467144	0
CHD3	-0.0322333648891	0
CHD2	-0.309081532466	0
CHD5	-2.76658596198	0
CHD4	0.368126250225	0
CHD7	1.18080809808	0
CHD6	-0.380491642645	0
CHD9	-1.49834590736	0
CHD8	-0.477651746729	0
TRABD	0.576767740839	0
CAP1	0.0612348206729	0
CAP2	-0.247256936681	0
NPC2	-0.467216198573	0
NPC1	-0.237824818513	0
SKIV2L	0.605355207607	0
TTC5	-0.274980225018	0
TTC4	0.441931079485	0
PRKCB	0.835993900668	0
RAB3GAP2	-0.431702336498	0
IL4R	0.81790240271	0
BHLHA15	-0.0919910685786	0
PIKFYVE	-0.939658113626	0
C3orf52	0.384101405035	0
C3orf54	-0.817639340577	0
CAPS	4.08139635866	0
DYNC1LI1	-0.518585206261	0
DYNC1LI2	-1.07322899687	0
TRPC1	-2.04837041846	0
EFHC2	1.99804935934	0
EFHC1	0.0546086849453	0
CAPG	1.31955171567	0
TPRKB	-0.0606338768534	0
ETHE1	0.806763618385	0
PRDM16	-1.92899919757	0
ABCG1	1.2442929226	0
ABCG2	-2.60982633362	0
PLSCR2	-19.371814214	0
ABCG5	0.538559419121	0
PRDM10	-0.348443494006	0
PLSCR1	-1.34526411032	0
ABCG8	-21.5370400878	0
MPO	-3.76006419985	0
HNF4G	-4.42586422177	0
AVP	-17.2436478564	0
MPI	0.173110429268	0
PRKCZ	1.5513470991	1
SPC25	2.35532220366	0
POLRMT	0.699126316353	0
RER1	0.776454734321	0
CSNK2A1	0.287020067372	0
SGSM2	-0.108797842951	0
MCPH1	-0.836070042833	0
GRPEL1	0.49115498526	0
GRPEL2	-0.00978337830726	0
PLRG1	-0.666078114031	0
SF3B14	0.0934990616485	0
KRIT1	-0.102360435764	0
RNF160	-0.673868857901	0
QRSL1	0.600618909425	0
FCER1G	-0.57477333611	0
BTG4	1.42200327394	0
BTG3	-1.91500030363	0
BTG2	-2.6804906002	0
BTG1	-0.540356860956	0
FAHD1	1.6616566114	0
SLA2	-0.686087956835	0
METAP1	-0.831491233991	0
C4orf34	1.04936354388	0
C4orf32	-0.295286341044	0
SRD5A3	0.136148829255	0
SRD5A1	-1.16284807266	0
HELLS	1.25468448937	0
ZCCHC3	-0.0389192057608	0
FAM49B	1.3176797066	0
ZFP36L1	-0.671719871077	0
ZFP36L2	-1.17049544152	0
GGA1	0.360459979541	0
GGA3	-0.178490816325	0
GGA2	1.34363993808	0
C15orf48	-0.42762395769	0
ZNF510	-0.697704821401	0
C15orf44	0.438054210465	0
TMEM38B	-1.47160759548	0
C15orf41	0.210096857913	0
C15orf42	0.338007149849	0
C15orf43	-21.1686981129	0
FHOD1	-0.451206607923	0
FHOD3	-1.67950708879	0
ADH7	-23.2438871525	0
ADH6	-0.828962845976	0
ADH5	-0.937203181311	0
ADH4	-6.50063438594	0
PKD2	-1.79722795947	0
PKD1	-0.0324560866016	0
GJC2	-0.884880020259	0
GJC1	-1.22213793521	0
PRKACG	-16.6455994308	0
SPRYD3	0.286481897796	0
PRKACA	0.0716738481717	0
ERICH1	-1.32761611154	0
PSMB9	-0.366889242324	0
PRKACB	-1.3122900982	0
PSMB7	0.340817228868	0
PSMB6	0.882927207546	0
PSMB5	0.308805316914	0
PSMB4	0.0297908992861	0
PSMB3	0.662091031804	0
PSMB2	0.275482395441	0
PSMB1	0.121914032782	0
ZNF137	-0.401695247246	0
PFKFB2	-1.02983866151	0
LMBR1L	-1.16866288457	0
HDHD3	0.454893355968	0
HDHD2	-0.167240608733	0
C20orf72	0.229000551826	0
TDGF1	-4.61372352325	0
KLK1	-1.51946744252	0
RMI1	0.306304388371	0
CORO7	0.985385504623	0
TCEB3C	-16.5038014972	0
PNMA2	-1.24242189281	0
SFRS9	0.709486128185	0
SFRS8	-0.0420734328093	0
KCNK4	-1.07465810925	0
KCNK5	2.04354907849	0
SFRS5	-0.606686868315	0
SFRS4	-0.217113203662	0
MLH3	-0.677308864676	0
CRY1	0.0731450763796	0
CRY2	-0.990310906328	0
KCNK3	-2.52344267935	0
TRIML2	2.62439028994	0
C9orf142	1.36809318505	0
TRIML1	-16.793025465	0
NACC2	-0.23988191972	0
VPS13D	-0.14530970796	0
ACOT13	-0.64223428132	0
SH3KBP1	-1.35570122626	0
VPS13B	0.768386221988	0
BEX2	-4.77947842231	0
BEX1	-5.92399480156	0
UBAP2	0.460631204847	0
NUP160	-0.324501822656	0
ELTD1	-2.08890623352	0
CRYM	-2.86781208465	0
TMEM165	0.353101404784	0
SULT1A3	0.090775791195	0
ME2	-1.4411300768	0
EVI2A	0.799458052585	0
TMEM168	-0.867919242361	0
FOXN2	-2.07799944047	0
FOXN3	-1.48486171962	0
COL14A1	-1.86543596796	0
GRIN2B	-23.0584326498	0
GRIN2C	0.0147042094819	0
GNA14	0.193727613384	0
GNA15	0.342986503417	0
GNA12	0.265767593732	0
GNA13	-0.362917646165	1
GRIN2D	1.82870599693	0
GNA11	0.0869550485741	0
NOL9	-0.722092003028	0
PRKAR1A	-0.468548905588	0
IFFO1	-0.438527380694	0
TAP2	-0.499723479321	0
PRKAR1B	-0.282205391427	0
MFGE8	-1.69443856409	0
SH2B1	0.89995260562	0
IL6ST	-0.728191592444	0
SBF1	-0.647993481392	0
SBF2	-0.943572667827	0
SAR1A	-0.348901310372	0
DBN1	0.422654306287	0
ADD2	-1.66811441367	0
OGDH	-0.509863649755	0
ACTG2	-4.80708938512	0
CDC73	-0.537469097316	0
WWP1	2.2969326093	0
C11orf30	-0.41654177892	0
R3HDM1	-0.18624071844	0
OLIG3	-16.6195928077	0
SEMG1	-15.6450949795	0
UPP1	-1.02113580415	0
SEMG2	-17.2693498781	0
WEE2	-20.8910674674	0
LMBRD1	-0.677965291794	0
OLIG1	-2.5297841532	0
DAZL	1.06807260148	0
DAZ1	0.0	0
BCAT2	0.592486770292	0
BCAT1	1.6936207566	0
TAS2R13	-18.7689131288	0
